player_id,player,known_name,team,fpl_team_logo_url,position,season,fpl_minutes,fpl_goals,fpl_assists,fpl_clean_sheets,fpl_goals_conceded,fpl_saves,fpl_price_gbp,photo_url,tm_player_id,date_of_birth,market_value_gbp,val_club_id,val_club_name,transfermarkt_club_id
95,Dango Ouattara,O.Dango,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,179,0,0,1,1,0,6300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p533463.png,823231.0,2002-02-11,30100000.0,1148,Brentford FC,1148
96,Mikkel Damsgaard,Damsgaard,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,283,0,1,2,1,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p440089.png,540941.0,2000-07-03,25800000.0,1148,Brentford FC,1148
97,Mathias Jensen,Jensen,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,66,0,1,1,0,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p207283.png,319859.0,1996-01-01,8600000.0,1148,Brentford FC,1148
98,Vitaly Janelt,Janelt,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,450,2,0,2,4,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p204580.png,270171.0,1998-05-10,13760000.0,1148,Brentford FC,1148
99,Antoni Milambo,Milambo,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,,683620.0,2005-04-03,12900000.0,1148,Brentford FC,1148
100,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,3,1,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p244858.png,559263.0,2002-08-30,6880000.0,1148,Brentford FC,1148
102,Yehor Yarmoliuk,Yarmoliuk,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,216,0,1,1,4,0,4800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p508395.png,,,,,,
103,Josh Dasilva,Dasilva,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,0,0,0,0,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p183656.png,340321.0,1998-10-23,1290000.0,1148,Brentford FC,1148
105,Jaidon Anthony,Anthony,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,267,1,0,2,3,0,5900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p444180.png,684210.0,1999-12-01,17200000.0,1132,Burnley FC,1132
106,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Forward,2026-27,442,1,0,2,4,0,7800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p502500.png,739443.0,2001-06-26,55900000.0,1148,Brentford FC,1148
107,Kaye Furo,Furo,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Forward,2026-27,0,0,0,0,0,0,4500000,,1011936.0,2007-02-06,6880000.0,1148,Brentford FC,1148
108,Callum Wilson,Wilson,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Forward,2026-27,13,0,0,0,0,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p75115.png,123682.0,1992-02-27,3440000.0,379,West Ham United,379
565,Mamadou Sangaré,M.Sangaré,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,321,0,2,1,3,0,5600000,,808348.0,2002-06-26,34400000.0,826,RC Lens,826
620,El Hadji Malick Diouf,Diouf,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Defender,2026-27,39,0,0,0,0,0,4500000,,1111589.0,2004-12-28,24080000.0,379,West Ham United,379
657,Gustavo Nunes Fernandes Gomes,Nunes,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p626464.png,1086375.0,2005-11-20,,,,
660,Benjamin Fredrick,Fredrick,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Defender,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p612534.png,1144158.0,2005-10-09,86000.0,371,Celtic FC,371
661,Ellery Balcombe,Balcombe,Brentford,https://resources.premierleague.com/premierleague/badges/70/t94.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p235448.png,456292.0,1999-10-15,344000.0,1148,Brentford FC,1148
109,Bart Verbruggen,Verbruggen,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Goalkeeper,2026-27,450,0,0,3,5,12,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p489639.png,565093.0,2002-08-18,34400000.0,1237,Brighton & Hove Albion,1237
111,Jason Steele,Steele,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p49262.png,73564.0,1990-08-18,430000.0,1237,Brighton & Hove Albion,1237
113,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,332,0,0,2,5,0,4400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p231416.png,369316.0,1999-10-07,30100000.0,1237,Brighton & Hove Albion,1237
114,Olivier Boscagli,Boscagli,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,437,0,0,3,5,0,4500000,,318508.0,1997-11-18,12900000.0,1237,Brighton & Hove Albion,1237
115,Maxim De Cuyper,De Cuyper,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,423,1,3,3,5,0,4900000,,429915.0,2000-12-22,18920000.0,1237,Brighton & Hove Albion,1237
116,Lewis Dunk,Dunk,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,360,1,0,2,5,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p83299.png,148153.0,1991-11-21,3010000.0,1237,Brighton & Hove Albion,1237
117,Diego Coppola,Coppola,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,0,0,0,0,0,0,4500000,,996897.0,2003-03-27,21500000.0,1237,Brighton & Hove Albion,1237
118,Igor Julio dos Santos de Paulo,Igor,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p223434.png,380350.0,1998-02-07,8600000.0,1237,Brighton & Hove Albion,1237
119,João Pedro Loureiro da Costa,Costinha,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,68,0,0,0,0,0,4500000,,626724.0,2001-09-26,68800000.0,631,Chelsea FC,631
120,Michael Svoboda,Svoboda,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,4,0,0,0,0,0,5000000,,,,,,,
121,Mitoma Kaoru,Mitoma,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,5900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p451340.png,504849.0,1997-05-20,18920000.0,1237,Brighton & Hove Albion,1237
122,Yankuba Minteh,Minteh,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,5800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p592031.png,1012534.0,2004-07-22,38700000.0,1237,Brighton & Hove Albion,1237
123,Jack Hinshelwood,Hinshelwood,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,63,2,0,1,0,0,5900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p532529.png,867688.0,2005-04-11,24080000.0,1237,Brighton & Hove Albion,1237
124,Pascal Groß,Groß,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,450,3,4,3,5,0,5800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p60307.png,82873.0,1991-06-15,2150000.0,1237,Brighton & Hove Albion,1237
125,Georginio Rutter,Georginio,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Forward,2026-27,104,0,1,1,0,0,5300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p463067.png,538977.0,2002-04-20,25800000.0,1237,Brighton & Hove Albion,1237
126,Matt O'Riley,O'Riley,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,10,0,0,0,0,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p219249.png,307497.0,1996-09-22,3010000.0,1237,Brighton & Hove Albion,1237
127,Diego Gómez Amarilla,Gomez,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,433,0,3,3,5,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p514254.png,996897.0,2003-03-27,21500000.0,1237,Brighton & Hove Albion,1237
128,Facundo Buonanotte,Buonanotte,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p536916.png,983989.0,2004-12-23,10320000.0,399,Leeds United,399
129,Yasin Ayari,Ayari,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,333,1,0,3,1,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p509416.png,667287.0,2003-10-06,30100000.0,1237,Brighton & Hove Albion,1237
130,Mats Wieffer,Wieffer,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,156,0,0,1,4,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p467779.png,415381.0,1999-11-16,21500000.0,1237,Brighton & Hove Albion,1237
132,Harry Howell,Howell,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,1067168.0,2008-04-20,258000.0,,,
133,Tom Watson,Watson,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,,933018.0,2006-04-08,6020000.0,,,
134,Nehemiah Oriola,Oriola,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,914269.0,2007-06-11,,,,
135,Zadok Yohanna,Yohanna,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,12,0,0,0,0,0,4900000,,,,,,,
137,Stefanos Tzimas,Tzimas,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Forward,2026-27,0,0,0,0,0,0,5400000,,950091.0,2006-01-06,15480000.0,1237,Brighton & Hove Albion,1237
138,Charalampos Kostoulas,Kostoulas,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Forward,2026-27,353,2,3,2,5,0,5600000,,1060087.0,2007-05-30,21500000.0,1237,Brighton & Hove Albion,1237
139,Evan Ferguson,Ferguson,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Forward,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p487117.png,648046.0,2004-10-19,17200000.0,12,Associazione Sportiva Roma,12
328,Pascal Struijk,Struijk,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,98,0,0,1,0,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p222694.png,410708.0,1999-08-11,18920000.0,399,Leeds United,399
504,Luka Vušković,Vuskovic,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,437,1,0,3,5,0,5000000,,892160.0,2007-02-24,51600000.0,41,Hamburger SV,41
594,Promise David,David,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Forward,2026-27,23,0,0,0,0,0,5900000,,888785.0,2001-07-03,14620000.0,3948,Union Saint-Gilloise,3948
600,Ibrahim Osman,Osman,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,40,0,0,0,1,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p612855.png,1110406.0,2004-11-29,6020000.0,,,
605,Malick Yalcouyé,Yalcouyé,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,236,2,0,1,4,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p611695.png,1178758.0,2005-11-18,10320000.0,2288,Swansea City,2288
614,Jaouen Hadjam,Hadjam,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Defender,2026-27,0,0,0,0,0,0,4500000,,750903.0,2003-03-26,6020000.0,452,BSC Young Boys,452
624,Amario Cozier-Duberry,Cozier-Duberry,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p519324.png,878150.0,2005-05-29,4300000.0,,,
639,José María Andrés Baixauli,Andrés,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,109,1,1,1,0,0,5500000,,250845.0,1995-01-20,7740000.0,13,Atlético de Madrid,13
652,Femi Azeez,Azeez,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,5500000,,,,,,,
658,Younes Ibrahim,Ibrahim,Brighton,https://resources.premierleague.com/premierleague/badges/70/t36.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,,,,,,
28,Emiliano Martínez Romero,Martinez,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Goalkeeper,2026-27,360,0,0,0,10,18,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p98980.png,111873.0,1992-09-02,10320000.0,405,Aston Villa,405
40,Morgan Rogers,Rogers,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,437,3,1,0,12,0,7700000,https://resources.premierleague.com/premierleague/photos/players/110x140/p244850.png,503743.0,2002-07-26,77400000.0,405,Aston Villa,405
101,Jordan Henderson,Henderson,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,90,0,0,0,3,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p56979.png,61651.0,1990-06-17,1032000.0,1148,Brentford FC,1148
136,Danny Welbeck,Welbeck,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Forward,2026-27,85,0,0,0,1,0,5900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p50175.png,73491.0,1990-03-05,344000.0,631,Chelsea FC,631
140,Robert Lynch Sánchez,Sánchez,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Goalkeeper,2026-27,90,0,0,0,2,4,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p215059.png,403151.0,1997-11-18,18920000.0,631,Chelsea FC,631
141,Filip Jörgensen,Jörgensen,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Goalkeeper,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p508479.png,585323.0,2002-04-16,12900000.0,631,Chelsea FC,631
142,Reece James,James,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,292,0,0,0,7,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p225796.png,472423.0,1999-12-08,51600000.0,631,Chelsea FC,631
143,Trevoh Chalobah,Chalobah,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,0,0,0,0,0,0,5500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p180736.png,346314.0,1999-07-05,34400000.0,631,Chelsea FC,631
144,Malo Gusto,Gusto,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,272,0,0,0,7,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p482609.png,620322.0,2003-05-19,30100000.0,631,Chelsea FC,631
145,Wesley Fofana,Fofana,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,312,0,0,0,7,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p444463.png,475411.0,2000-12-17,24080000.0,631,Chelsea FC,631
146,Benoît Badiashile Mukinayi,B.Badiashile,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,0,0,0,0,0,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p242880.png,463603.0,2001-03-26,12900000.0,631,Chelsea FC,631
148,Jorrel Hato,Hato,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,258,0,2,0,9,0,4500000,,904802.0,2006-03-07,34400000.0,631,Chelsea FC,631
149,Levi Samuels Colwill,Colwill,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,341,0,0,0,9,0,4800000,https://resources.premierleague.com/premierleague/photos/players/110x140/p460028.png,614258.0,2003-02-26,43000000.0,631,Chelsea FC,631
150,Mamadou Sarr,M.Sarr,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,0,0,0,0,0,0,4500000,,910905.0,2005-08-29,18920000.0,631,Chelsea FC,631
151,Josh Acheampong,Acheampong,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,221,0,0,0,7,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p577016.png,1004708.0,2006-05-05,21500000.0,631,Chelsea FC,631
152,Marco Palestra,Palestra,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,0,0,0,0,0,0,5300000,,16810.0,1982-04-02,86000.0,631,Chelsea FC,631
154,Cole Palmer,Palmer,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,442,2,2,0,12,0,9700000,https://resources.premierleague.com/premierleague/photos/players/110x140/p244851.png,568177.0,2002-05-06,86000000.0,631,Chelsea FC,631
156,Pedro Lomba Neto,Neto,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,332,1,0,0,8,0,6500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p247632.png,487465.0,2000-03-09,51600000.0,631,Chelsea FC,631
157,Estêvão Almeida de Oliveira Gonçalves,Estêvão,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,23,0,0,0,1,0,6300000,,1056993.0,2007-04-24,68800000.0,631,Chelsea FC,631
158,Jamie Bynoe-Gittens,Gittens,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,0,0,0,0,0,0,5800000,,670882.0,2004-08-08,25800000.0,631,Chelsea FC,631
159,Moisés Caicedo Corozo,Caicedo,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,13,0,0,0,0,0,5300000,https://resources.premierleague.com/premierleague/photos/players/110x140/p486672.png,687626.0,2001-11-02,86000000.0,631,Chelsea FC,631
161,Roméo Lavia,Lavia,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,258,1,0,0,8,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p514356.png,628451.0,2004-01-06,18920000.0,631,Chelsea FC,631
163,Dário Luís Essugo,D.Essugo,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,670717.0,2005-03-14,12900000.0,631,Chelsea FC,631
164,Geovany Quenda,Quenda,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,27,0,0,0,2,0,5300000,,1138758.0,2007-04-30,36120000.0,336,Sporting CP,336
165,João Pedro Junqueira de Jesus,João Pedro,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Forward,2026-27,360,3,3,0,9,0,7700000,https://resources.premierleague.com/premierleague/photos/players/110x140/p475168.png,626724.0,2001-09-26,68800000.0,631,Chelsea FC,631
168,Marc Guiu Paz,Marc Guiu,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Forward,2026-27,0,0,0,0,0,0,5000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p499309.png,938158.0,2006-01-04,10320000.0,631,Chelsea FC,631
169,Shumaira Mheuka,Mheuka,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Forward,2026-27,0,0,0,0,0,0,4500000,,982097.0,2007-10-20,688000.0,,,
170,Emmanuel Emegha,Emegha,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Forward,2026-27,0,0,0,0,0,0,5000000,,559328.0,2003-02-03,21500000.0,667,RC Strasbourg Alsace,667
200,Maxence Lacroix,Lacroix,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,364,0,1,0,10,0,5900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p437499.png,434224.0,2000-04-06,43000000.0,873,Crystal Palace,873
560,Mike Penders,Penders,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Goalkeeper,2026-27,0,0,0,0,0,0,4400000,,834397.0,2005-07-31,21500000.0,667,RC Strasbourg Alsace,667
561,Aaron Anselmino,Anselmino,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,0,0,0,0,0,0,4500000,,1145504.0,2005-04-29,8600000.0,667,RC Strasbourg Alsace,667
568,Valentín Barco,Barco,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,115,0,0,0,3,0,5400000,https://resources.premierleague.com/premierleague/photos/players/110x140/p543158.png,849410.0,2004-07-23,34400000.0,667,RC Strasbourg Alsace,667
583,Pep Chavarría,Chavarria,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Defender,2026-27,208,0,0,0,4,0,4900000,,596122.0,1998-04-10,8600000.0,367,Rayo Vallecano,367
662,Mahdi Nicoll-Jazuli,Nicoll-Jazuli,Chelsea,https://resources.premierleague.com/premierleague/badges/70/t8.png,Midfielder,2026-27,3,0,0,0,1,0,4500000,,,,,,,
91,Ethan Pinnock,Pinnock,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,282,0,0,1,7,0,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p231065.png,442248.0,1993-05-29,2580000.0,1148,Brentford FC,1148
104,Frank Onyeka,Onyeka,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,314,0,0,1,7,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p428580.png,421637.0,1998-01-01,6880000.0,,,
110,Carl Rushworth,Rushworth,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Goalkeeper,2026-27,450,0,1,1,10,9,4500000,https://resources.premierleague.com/premierleague/photos/players/110x140/p472739.png,646353.0,2001-07-02,13760000.0,,,
171,Oliver Dovin,Dovin,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Goalkeeper,2026-27,0,0,0,0,0,0,4000000,,,,,,,
172,Ben Wilson,Wilson,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Goalkeeper,2026-27,0,0,0,0,0,0,4400000,,,,,,,
173,Bobby Thomas,Thomas,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,437,0,0,2,9,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p461102.png,,,,,,
174,Liam Kitching,Kitching,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,0,0,0,0,0,0,4000000,,,,,,,
175,Milan van Ewijk,van Ewijk,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,360,0,0,0,10,0,4000000,,587335.0,2000-09-08,4300000.0,306,SC Heerenveen,306
176,Jay Dasilva,Dasilva,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,444,1,0,1,10,0,4000000,,258915.0,1998-04-22,7740000.0,,,
177,Kaine Kesler-Hayden,Kesler-Hayden,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,0,0,0,0,0,0,3900000,,,,,,,
178,Jake Bidwell,Bidwell,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,0,0,0,0,0,0,4000000,,,,,,,
179,Joel Latibeaudiere,Latibeaudiere,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,1,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p204813.png,,,,,,
180,Luke Woolfenden,Woolfenden,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,0,0,0,0,0,0,4000000,https://resources.premierleague.com/premierleague/photos/players/110x140/p220583.png,,,,,,
181,Miguel Brau,Brau,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,0,0,0,0,0,0,4000000,,,,,,,
182,Aurèle Amenda,Amenda,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Defender,2026-27,360,0,0,0,10,0,4000000,,635645.0,2003-07-31,8600000.0,24,Eintracht Frankfurt,24
183,Jack Rudoni,Rudoni,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,297,0,0,2,4,0,4900000,,,,,,,
184,Matt Grimes,Grimes,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,443,0,0,1,9,0,4900000,https://resources.premierleague.com/premierleague/photos/players/110x140/p168144.png,265471.0,1995-07-15,6020000.0,2288,Swansea City,2288
185,Tatsuhiro Sakamoto,Sakamoto,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,31,0,0,0,1,0,4800000,,,,,,,
186,Ephron Mason-Clark,Mason-Clark,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,231,0,0,0,3,0,5300000,,,,,,,
187,Josh Eccles,Eccles,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,0,0,0,0,0,0,4800000,,,,,,,
188,Victor Torp,Torp,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,53,0,0,0,2,0,5300000,,,,,,,
189,George Shepherd,Shepherd,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,0,0,0,0,0,0,4400000,,,,,,,
190,Loum Tchaouna,Tchaouna,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,211,0,0,0,3,0,5400000,,607226.0,2003-09-08,11180000.0,1132,Burnley FC,1132
191,Raphael Borges Rodrigues,Borges Rodrigues,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,,,,,,
192,Kai Andrews,Andrews,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Midfielder,2026-27,0,0,0,0,0,0,4500000,,,,,,,
193,Haji Wright,Wright,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Forward,2026-27,0,0,0,0,0,0,5400000,,315291.0,1998-03-27,13760000.0,,,
194,Brandon Thomas-Asante,Thomas-Asante,Coventry City,https://resources.premierleague.com/premierleague/badges/70/t9.png,Forward,2026-27,227,0,0,1,6,0,5000000,,,,,,,
